replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
34,5000,5,stress,seqmar,0.2558505160746848,cc,0.24652112011511454,0.013229165265938186,0.22059243264834744,0.27244980758188164,1
34,5000,5,stress,seqmar,0.2558505160746848,seq,0.2727291240601322,0.017665637610131634,0.23810511058033798,0.30735313753992644,1
35,5000,5,stress,seqmar,0.2558505160746848,full,0.2644072809875427,0.006466305418463397,0.25173355525431823,0.27708100672076713,1
35,5000,5,stress,seqmar,0.2558505160746848,cc,0.25141784121906785,0.009770921683163597,0.2322671866243057,0.27056849581382997,1
35,5000,5,stress,seqmar,0.2558505160746848,seq,0.28297266635783647,0.012287682169288635,0.25888925185255574,0.3070560808631172,0
36,5000,5,stress,seqmar,0.2558505160746848,full,0.25816023961696166,0.006821870481411139,0.2447896191661989,0.2715308600677244,1
36,5000,5,stress,seqmar,0.2558505160746848,cc,0.22424051159181121,0.012880264801959036,0.19899565646863257,0.24948536671498986,0
36,5000,5,stress,seqmar,0.2558505160746848,seq,0.27667625988452027,0.020458659417618725,0.23657802425401636,0.3167744955150242,1
37,5000,5,stress,seqmar,0.2558505160746848,full,0.2528728154464927,0.00689851347543863,0.23935197748776876,0.26639365340521665,1
37,5000,5,stress,seqmar,0.2558505160746848,cc,0.20955226200569327,0.011480063809513273,0.18705175039882557,0.23205277361256096,0
37,5000,5,stress,seqmar,0.2558505160746848,seq,0.2401009887022511,0.011180251261079997,0.2181880988924258,0.2620138785120764,1
38,5000,5,stress,seqmar,0.2558505160746848,full,0.25190206906243856,0.006441674598009004,0.2392766188502144,0.2645275192746627,1
38,5000,5,stress,seqmar,0.2558505160746848,cc,0.21731237064291525,0.010270568675739777,0.19718242593772006,0.23744231534811044,0
38,5000,5,stress,seqmar,0.2558505160746848,seq,0.2623324996120877,0.008712527971169993,0.2452562585742967,0.27940874064987875,1
39,5000,5,stress,seqmar,0.2558505160746848,full,0.27104746953930764,0.006896441422541431,0.25753069272963625,0.28456424634897903,0
39,5000,5,stress,seqmar,0.2558505160746848,cc,0.24863861563234177,0.012316295505421848,0.2244991200187624,0.2727781112459211,1
39,5000,5,stress,seqmar,0.2558505160746848,seq,0.2791428031397064,0.010594067845164994,0.25837881171340915,0.29990679456600366,0
40,5000,5,stress,seqmar,0.2558505160746848,full,0.24912761001860773,0.006524299671443501,0.23634021763823196,0.2619150023989835,1
40,5000,5,stress,seqmar,0.2558505160746848,cc,0.2160787918051422,0.011033195461122523,0.19445412606695126,0.23770345754333314,0
40,5000,5,stress,seqmar,0.2558505160746848,seq,0.2469610239795526,0.010384706920287144,0.22660737242578594,0.2673146755333193,1
41,5000,5,stress,seqmar,0.2558505160746848,full,0.2547602240438784,0.006838005157287634,0.24135798020949548,0.2681624678782613,1
41,5000,5,stress,seqmar,0.2558505160746848,cc,0.2311883418374095,0.012062767153879765,0.2075457526619124,0.25483093101290655,0
41,5000,5,stress,seqmar,0.2558505160746848,seq,0.24772254715842423,0.01134629166561975,0.22548422413572256,0.2699608701811259,1
42,5000,5,stress,seqmar,0.2558505160746848,full,0.26317794968932995,0.015160056201274901,0.23346478553122804,0.2928911138474319,1
42,5000,5,stress,seqmar,0.2558505160746848,cc,0.2634498391798952,0.010621671698223588,0.24263174519576855,0.2842679331640218,1
42,5000,5,stress,seqmar,0.2558505160746848,seq,0.2831097124004354,0.015031191791828925,0.25364911784373667,0.31257030695713417,1
43,5000,5,stress,seqmar,0.2558505160746848,full,0.2665991370903161,0.006866940303391395,0.2531401814116824,0.2800580927689498,1
43,5000,5,stress,seqmar,0.2558505160746848,cc,0.23250672845464923,0.016741420805970186,0.19969414662491813,0.2653193102843803,1
43,5000,5,stress,seqmar,0.2558505160746848,seq,0.30994004817521137,0.021540094597769056,0.2677222385399982,0.3521578578104245,0
44,5000,5,stress,seqmar,0.2558505160746848,full,0.2533353897875399,0.007183484714566084,0.23925601846349637,0.2674147611115834,1
44,5000,5,stress,seqmar,0.2558505160746848,cc,0.23805551012152582,0.016498413630994864,0.20571921360273118,0.2703918066403205,1
44,5000,5,stress,seqmar,0.2558505160746848,seq,0.2741296599092713,0.016524364080886752,0.24174250144330595,0.30651681837523664,1
45,5000,5,stress,seqmar,0.2558505160746848,full,0.2614786058381264,0.006713358722892364,0.24832066452595952,0.27463654715029323,1
45,5000,5,stress,seqmar,0.2558505160746848,cc,0.22909700235926694,0.011798627918226886,0.20597211657255346,0.25222188814598046,0
45,5000,5,stress,seqmar,0.2558505160746848,seq,0.2586860520922882,0.009766991498924642,0.239543100517087,0.27782900366748936,1
46,5000,5,stress,seqmar,0.2558505160746848,full,0.23646381840875028,0.006461822170732704,0.22379887967961173,0.24912875713788882,0
46,5000,5,stress,seqmar,0.2558505160746848,cc,0.2103511259267585,0.010333499225178521,0.19009783961113605,0.23060441224238096,0
46,5000,5,stress,seqmar,0.2558505160746848,seq,0.2526718682379307,0.011066651904864909,0.2309816290749539,0.2743621074009075,1
47,5000,5,stress,seqmar,0.2558505160746848,full,0.2624621438500099,0.006473658028374141,0.249774007266168,0.27515028043385176,1
47,5000,5,stress,seqmar,0.2558505160746848,cc,0.21313844414591732,0.010216572409605322,0.1931143301776453,0.23316255811418934,0
47,5000,5,stress,seqmar,0.2558505160746848,seq,0.25864175717970245,0.01114435245223775,0.23679922774229584,0.28048428661710906,1
48,5000,5,stress,seqmar,0.2558505160746848,full,0.2595045732925334,0.006321695161569766,0.24711427845461553,0.2718948681304513,1
48,5000,5,stress,seqmar,0.2558505160746848,cc,0.22958594366654125,0.011885315174806137,0.20629115397901385,0.2528807333540687,0
48,5000,5,stress,seqmar,0.2558505160746848,seq,0.2427500463850673,0.02827287142919698,0.18733623664430973,0.29816385612582486,1
49,5000,5,stress,seqmar,0.2558505160746848,full,0.24598682717901438,0.006419649059353451,0.23340454622929518,0.25856910812873357,1
49,5000,5,stress,seqmar,0.2558505160746848,cc,0.24354712603910347,0.012839921562160394,0.21838134221294983,0.2687129098652571,1
49,5000,5,stress,seqmar,0.2558505160746848,seq,0.26985513836914987,0.014025417508560806,0.2423658251842332,0.2973444515540665,1
50,5000,5,stress,seqmar,0.2558505160746848,full,0.2519410419002546,0.006226038455652974,0.2397382307608134,0.26414385303969584,1
50,5000,5,stress,seqmar,0.2558505160746848,cc,0.2118528266970553,0.01076822126149049,0.19074750084697548,0.23295815254713512,0
50,5000,5,stress,seqmar,0.2558505160746848,seq,0.2557156721480203,0.008292522385566856,0.23946262693131712,0.27196871736472356,1
51,5000,5,stress,seqmar,0.2558505160746848,full,0.25407338663918105,0.006506585868095809,0.24132071267539598,0.2668260606029661,1
51,5000,5,stress,seqmar,0.2558505160746848,cc,0.2247352807245144,0.01064371775836181,0.20387397725651585,0.24559658419251296,0
51,5000,5,stress,seqmar,0.2558505160746848,seq,0.25949901964429684,0.009978663229651708,0.23994119910032535,0.2790568401882683,1
52,5000,5,stress,seqmar,0.2558505160746848,full,0.24486696345632317,0.0066437617374919804,0.23184542972897362,0.2578884971836727,1
