replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
33,2500,5,bounded,ccmar,0.15,full,0.1569753361511622,0.006647472739061918,0.143946528994389,0.17000414330793537,1
33,2500,5,bounded,ccmar,0.15,cc,0.1487710980768295,0.010234377989195133,0.12871208581383758,0.16883011033982143,1
33,2500,5,bounded,ccmar,0.15,seq,0.14079322221907656,0.010385636556280647,0.12043774861224389,0.1611486958259092,1
34,2500,5,bounded,ccmar,0.15,full,0.14937468249928554,0.006392557560085527,0.13684549991241868,0.1619038650861524,1
34,2500,5,bounded,ccmar,0.15,cc,0.1359669095690344,0.00927256217321038,0.1177930216651336,0.1541407974729352,1
34,2500,5,bounded,ccmar,0.15,seq,0.14428638785111267,0.008239742239791254,0.1281367898192284,0.16043598588299693,1
35,2500,5,bounded,ccmar,0.15,full,0.14231346505946907,0.006638156836815079,0.1293029167355832,0.15532401338335494,1
35,2500,5,bounded,ccmar,0.15,cc,0.14783674270489816,0.010330977556149179,0.12758839876975414,0.16808508664004218,1
35,2500,5,bounded,ccmar,0.15,seq,0.1453082838115611,0.009513413471831673,0.12666233603673288,0.16395423158638933,1
36,2500,5,bounded,ccmar,0.15,full,0.1389314848798258,0.00652676490079814,0.1261392607387013,0.15172370902095028,1
36,2500,5,bounded,ccmar,0.15,cc,0.13753244500713407,0.00912135682907797,0.11965491413200278,0.15540997588226535,1
36,2500,5,bounded,ccmar,0.15,seq,0.1389303615581857,0.008269673647156252,0.12272209904585944,0.15513862407051193,1
37,2500,5,bounded,ccmar,0.15,full,0.14071374460509772,0.006779554717058001,0.1274260615284454,0.15400142768175004,1
37,2500,5,bounded,ccmar,0.15,cc,0.14367677745917867,0.009583730576439183,0.12489301069182258,0.16246054422653478,1
37,2500,5,bounded,ccmar,0.15,seq,0.13996190855670954,0.008878878043523069,0.12255962736828085,0.15736418974513822,1
38,2500,5,bounded,ccmar,0.15,full,0.15478709147311331,0.006858393560953918,0.14134488710184223,0.1682292958443844,1
38,2500,5,bounded,ccmar,0.15,cc,0.16035483858617913,0.009593660242252985,0.14155161003144948,0.1791580671409088,1
38,2500,5,bounded,ccmar,0.15,seq,0.1590190862694482,0.00913121854300245,0.1411222267901991,0.1769159457486973,1
39,2500,5,bounded,ccmar,0.15,full,0.15041439507221466,0.0066550111746781805,0.13737081285313382,0.1634579772912955,1
39,2500,5,bounded,ccmar,0.15,cc,0.1427593443789462,0.009403979607257418,0.12432788303737252,0.16119080572051986,1
39,2500,5,bounded,ccmar,0.15,seq,0.14794984561040447,0.008577105378049022,0.1311390279778236,0.16476066324298536,1
40,2500,5,bounded,ccmar,0.15,full,0.15522296460816215,0.006661879844997501,0.14216592004263376,0.16828000917369054,1
40,2500,5,bounded,ccmar,0.15,cc,0.15687272869836782,0.009871709373746162,0.1375245338599789,0.17622092353675675,1
40,2500,5,bounded,ccmar,0.15,seq,0.15992138766968084,0.00938864791652306,0.1415199758897686,0.17832279944959306,1
41,2500,5,bounded,ccmar,0.15,full,0.14344525260557112,0.006593320654002306,0.13052258158520252,0.1563679236259397,1
41,2500,5,bounded,ccmar,0.15,cc,0.1513494647423702,0.010620700455439091,0.13053327435912143,0.172165655125619,1
41,2500,5,bounded,ccmar,0.15,seq,0.15309921608368576,0.00994842829853012,0.13360065491578765,0.17259777725158387,1
42,2500,5,bounded,ccmar,0.15,full,0.15508973018553934,0.006743839231697956,0.14187204817388308,0.1683074121971956,1
42,2500,5,bounded,ccmar,0.15,cc,0.16103916899743917,0.009239117134222706,0.14293083216541574,0.1791475058294626,1
42,2500,5,bounded,ccmar,0.15,seq,0.16557064975391667,0.008491770737003934,0.1489270849444178,0.18221421456341552,1
43,2500,5,bounded,ccmar,0.15,full,0.14927132368512133,0.00671034867193845,0.13611928196441578,0.16242336540582689,1
43,2500,5,bounded,ccmar,0.15,cc,0.1441005512243154,0.010127470394470624,0.12425107399665732,0.16395002845197348,1
43,2500,5,bounded,ccmar,0.15,seq,0.14528810839926304,0.009545892324437014,0.12657850324306916,0.16399771355545692,1
44,2500,5,bounded,ccmar,0.15,full,0.14564330536711287,0.006691924527524465,0.1325273743059047,0.15875923642832104,1
44,2500,5,bounded,ccmar,0.15,cc,0.14547666875464949,0.00947497791996276,0.12690605327721025,0.16404728423208872,1
44,2500,5,bounded,ccmar,0.15,seq,0.1444231469765701,0.00874424724818665,0.1272847372982108,0.1615615566549294,1
