replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
50,2500,ccmar,0.2558505160746848,seq,0.23198743737200406,0.009557047623246457,0.21325596823190687,0.2507189065121012,0
51,2500,ccmar,0.2558505160746848,full,0.23845628911422054,0.010497003598836027,0.2178825401149146,0.2590300381135265,1
51,2500,ccmar,0.2558505160746848,cc,0.2390390937384261,0.011265407702377866,0.21695930037060537,0.26111888710624687,1
51,2500,ccmar,0.2558505160746848,cc_ccproj,0.2390390937384261,0.011265407702377866,0.21695930037060537,0.26111888710624687,1
51,2500,ccmar,0.2558505160746848,seq,0.23791295119407596,0.011143879646005526,0.21607134843985618,0.2597545539482958,1
52,2500,ccmar,0.2558505160746848,full,0.2622967474477353,0.010092480827156504,0.24251584851184754,0.28207764638362304,1
52,2500,ccmar,0.2558505160746848,cc,0.2668079139102247,0.012585727181979579,0.24214034191429792,0.29147548590615147,1
52,2500,ccmar,0.2558505160746848,cc_ccproj,0.2668079139102247,0.012585727181979573,0.24214034191429792,0.2914754859061514,1
52,2500,ccmar,0.2558505160746848,seq,0.26709924211229424,0.012478274131439602,0.2426422742254548,0.2915562099991337,1
53,2500,ccmar,0.2558505160746848,full,0.24926633848322466,0.009269970214876709,0.23109753072430728,0.26743514624214204,1
53,2500,ccmar,0.2558505160746848,cc,0.2476115200178895,0.011367173879705556,0.22533226860766217,0.26989077142811685,1
53,2500,ccmar,0.2558505160746848,cc_ccproj,0.2476115200178896,0.01136717387970555,0.22533226860766228,0.2698907714281169,1
53,2500,ccmar,0.2558505160746848,seq,0.2480419637856172,0.011028153450395423,0.22642718020686103,0.26965674736437334,1
54,2500,ccmar,0.2558505160746848,full,0.2547671304943593,0.010345492377058308,0.23449033803299132,0.2750439229557272,1
54,2500,ccmar,0.2558505160746848,cc,0.25204597650751287,0.01247308240051194,0.22759918422630906,0.27649276878871665,1
54,2500,ccmar,0.2558505160746848,cc_ccproj,0.2520459765075128,0.01247308240051194,0.227599184226309,0.2764927687887166,1
54,2500,ccmar,0.2558505160746848,seq,0.25192462366972623,0.012240358338111303,0.22793396216916353,0.27591528517028896,1
55,2500,ccmar,0.2558505160746848,full,0.2664349541579748,0.01103821588074353,0.2448004485781394,0.2880694597378102,1
55,2500,ccmar,0.2558505160746848,cc,0.26953324594517236,0.015562399717205064,0.2390315029864341,0.3000349889039106,1
55,2500,ccmar,0.2558505160746848,cc_ccproj,0.26953324594517214,0.015562399717205067,0.23903150298643389,0.3000349889039104,1
55,2500,ccmar,0.2558505160746848,seq,0.26674050109170055,0.01554769100359057,0.23626758668190562,0.2972134155014955,1
56,2500,ccmar,0.2558505160746848,full,0.2608459393300291,0.008540653011549326,0.24410656702293887,0.2775853116371193,1
56,2500,ccmar,0.2558505160746848,cc,0.2606090108927547,0.010162782853030674,0.24069032251811334,0.280527699267396,1
56,2500,ccmar,0.2558505160746848,cc_ccproj,0.26060901089275473,0.010162782853030674,0.2406903225181134,0.28052769926739607,1
56,2500,ccmar,0.2558505160746848,seq,0.26277693929472196,0.009905817519790775,0.24336189371850614,0.2821919848709378,1
57,2500,ccmar,0.2558505160746848,full,0.2409600197874066,0.011533487977177464,0.21835479873601304,0.2635652408388002,1
57,2500,ccmar,0.2558505160746848,cc,0.22736277331661994,0.015337668695673257,0.19730149506629294,0.257424051566947,1
