replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
40,2500,ccmar,0.2558505160746848,full,0.24106708461566742,0.012721952489169597,0.21613251592386531,0.2660016533074695,1
40,2500,ccmar,0.2558505160746848,cc,0.25019707690531934,0.013199753565113265,0.22432603531289316,0.27606811849774554,1
40,2500,ccmar,0.2558505160746848,cc_ccproj,0.25019707690531934,0.013199753565113277,0.22432603531289314,0.27606811849774554,1
40,2500,ccmar,0.2558505160746848,seq,0.24447570756436343,0.013149876658095572,0.21870242291335218,0.2702489922153747,1
41,2500,ccmar,0.2558505160746848,full,0.26024913471636557,0.012769641897632364,0.23522109650153242,0.2852771729311987,1
41,2500,ccmar,0.2558505160746848,cc,0.26273167959810545,0.017249497661977684,0.22892328542922133,0.2965400737669896,1
41,2500,ccmar,0.2558505160746848,cc_ccproj,0.2627316795981053,0.017249497661977697,0.22892328542922113,0.29654007376698943,1
41,2500,ccmar,0.2558505160746848,seq,0.2618152612084291,0.016830258550772515,0.22882856059841766,0.2948019618184405,1
42,2500,ccmar,0.2558505160746848,full,0.24321364439462695,0.012189845863113837,0.21932198552582927,0.26710530326342463,1
42,2500,ccmar,0.2558505160746848,cc,0.24452597840146728,0.016245709230962354,0.21268497340547116,0.2763669833974634,1
42,2500,ccmar,0.2558505160746848,cc_ccproj,0.24452597840146728,0.01624570923096236,0.21268497340547116,0.2763669833974634,1
42,2500,ccmar,0.2558505160746848,seq,0.24687896354868857,0.016143888010340415,0.21523752447797337,0.2785204026194038,1
43,2500,ccmar,0.2558505160746848,full,0.2552172763840604,0.008561224316746394,0.23843758505966892,0.27199696770845183,1
43,2500,ccmar,0.2558505160746848,cc,0.2655843907172207,0.014238830704034113,0.23767679535535072,0.29349198607909066,1
43,2500,ccmar,0.2558505160746848,cc_ccproj,0.2655843907172208,0.014238830704034113,0.23767679535535083,0.29349198607909077,1
43,2500,ccmar,0.2558505160746848,seq,0.2619076746899009,0.01347512832081359,0.23549690849405056,0.2883184408857512,1
44,2500,ccmar,0.2558505160746848,full,0.25924954935913974,0.010055116018079797,0.23954188410333155,0.27895721461494793,1
44,2500,ccmar,0.2558505160746848,cc,0.25116736520630345,0.015231665616592529,0.22131384917322502,0.2810208812393819,1
44,2500,ccmar,0.2558505160746848,cc_ccproj,0.2511673652063033,0.015231665616592527,0.22131384917322486,0.28102088123938174,1
44,2500,ccmar,0.2558505160746848,seq,0.24358345618617647,0.014599500317038572,0.21496896137249977,0.27219795099985317,1
45,2500,ccmar,0.2558505160746848,full,0.2599489115193288,0.011519414775968026,0.23737127343545295,0.28252654960320467,1
45,2500,ccmar,0.2558505160746848,cc,0.26534285840865357,0.027223106487843242,0.21198655014518214,0.318699166672125,1
45,2500,ccmar,0.2558505160746848,cc_ccproj,0.2653428584086534,0.02722310648784324,0.21198655014518197,0.31869916667212483,1
45,2500,ccmar,0.2558505160746848,seq,0.2643622146478765,0.027231608237411952,0.21098924326144483,0.3177351860343082,1
46,2500,ccmar,0.2558505160746848,full,0.23024178952735203,0.009956255112603589,0.2107278880857562,0.24975569096894784,0
46,2500,ccmar,0.2558505160746848,cc,0.23499383169724727,0.017790481735019858,0.2001251282289907,0.26986253516550385,1
46,2500,ccmar,0.2558505160746848,cc_ccproj,0.23499383169724752,0.017790481735019834,0.200125128228991,0.26986253516550407,1
46,2500,ccmar,0.2558505160746848,seq,0.23866622772607007,0.01717844398043034,0.2049970962139877,0.27233535923815244,1
47,2500,ccmar,0.2558505160746848,full,0.2518040935258612,0.009323593672209217,0.23353018572184558,0.2700780013298768,1
47,2500,ccmar,0.2558505160746848,cc,0.25403352489022296,0.013134140951745204,0.22829108165692974,0.2797759681235162,1
47,2500,ccmar,0.2558505160746848,cc_ccproj,0.25403352489022274,0.013134140951745213,0.2282910816569295,0.27977596812351596,1
47,2500,ccmar,0.2558505160746848,seq,0.25188732220431037,0.012913482423087309,0.2265773617400682,0.27719728266855254,1
48,2500,ccmar,0.2558505160746848,full,0.26099180253255544,0.009556953427479887,0.24226051801276824,0.27972308705234267,1
48,2500,ccmar,0.2558505160746848,cc,0.23869225704004385,0.01187311192085689,0.21542138529075117,0.26196312878933653,1
48,2500,ccmar,0.2558505160746848,cc_ccproj,0.23869225704004385,0.011873111920856891,0.21542138529075117,0.26196312878933653,1
48,2500,ccmar,0.2558505160746848,seq,0.24158815101215006,0.0114890021721634,0.21907012053640734,0.2641061814878928,1
