replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
1733,2500,seqmar,0.2558505160746848,cc,0.21304370079499066,0.01564046451049206,0.18238895365294933,0.243698447937032,0
1733,2500,seqmar,0.2558505160746848,cc_ccproj,0.21541978540493328,0.015605873752621251,0.1848328349025167,0.24600673590734987,0
1733,2500,seqmar,0.2558505160746848,seq,0.238184498018619,0.017302188111303005,0.204272832466728,0.27209616357051,1
1734,2500,seqmar,0.2558505160746848,full,0.23933867828423272,0.011225208281452572,0.21733767433362491,0.2613396822348405,1
1734,2500,seqmar,0.2558505160746848,cc,0.199114627875414,0.01834658701806626,0.16315597808077403,0.23507327767005398,0
1734,2500,seqmar,0.2558505160746848,cc_ccproj,0.20208391339628365,0.01825595328794514,0.1663029024484656,0.2378649243441017,0
1734,2500,seqmar,0.2558505160746848,seq,0.2344920314548001,0.01814500290568061,0.19892847926029147,0.2700555836493087,1
1735,2500,seqmar,0.2558505160746848,full,0.2637645658148515,0.009158019347295319,0.24581517772443168,0.2817139539052714,1
1735,2500,seqmar,0.2558505160746848,cc,0.22983385973971382,0.016059318261046018,0.1983581743317972,0.26130954514763044,1
1735,2500,seqmar,0.2558505160746848,cc_ccproj,0.2275803321398009,0.01577988094255254,0.19665233381206795,0.25850833046753385,1
1735,2500,seqmar,0.2558505160746848,seq,0.25881019820799384,0.01303147427099102,0.23326897797139107,0.2843514184445966,1
1736,2500,seqmar,0.2558505160746848,full,0.251099168506128,0.011589351478495402,0.22838445700410098,0.27381388000815504,1
1736,2500,seqmar,0.2558505160746848,cc,0.2241557740166464,0.014171311341255948,0.19638051417408076,0.25193103385921206,0
1736,2500,seqmar,0.2558505160746848,cc_ccproj,0.2234379519074626,0.013925343668849639,0.19614477984417444,0.25073112397075076,0
1736,2500,seqmar,0.2558505160746848,seq,0.2542612573805087,0.013014431700606876,0.22875343996806285,0.27976907479295454,1
1737,2500,seqmar,0.2558505160746848,full,0.2683968241618527,0.009564395148794173,0.24965095413630647,0.28714269418739885,1
1737,2500,seqmar,0.2558505160746848,cc,0.22736386891734284,0.012266842603273138,0.20332129921090591,0.25140643862377976,0
1737,2500,seqmar,0.2558505160746848,cc_ccproj,0.22766354569461655,0.011919620148347111,0.20430151949445824,0.25102557189477487,0
1737,2500,seqmar,0.2558505160746848,seq,0.26656482449290714,0.011497507964123988,0.24403012297126167,0.2890995260145526,1
1738,2500,seqmar,0.2558505160746848,full,0.25789171931142335,0.01064902195470984,0.23702001980961573,0.27876341881323097,1
1738,2500,seqmar,0.2558505160746848,cc,0.20812609145420075,0.015826237630856655,0.1771072356869492,0.2391449472214523,0
1738,2500,seqmar,0.2558505160746848,cc_ccproj,0.20622765381903063,0.015568627182735868,0.17571370525213703,0.23674160238592423,0
1738,2500,seqmar,0.2558505160746848,seq,0.2596093982519717,0.018911971545828386,0.22254261514550178,0.29667618135844165,1
1739,2500,seqmar,0.2558505160746848,full,0.23556980399972435,0.009762193882694736,0.21643625557954543,0.2547033524199033,0
1739,2500,seqmar,0.2558505160746848,cc,0.2010091896812082,0.01132866205930501,0.17880542005194502,0.2232129593104714,0
1739,2500,seqmar,0.2558505160746848,cc_ccproj,0.20055783345378078,0.011487356376871611,0.1780430286775359,0.22307263823002565,0
1739,2500,seqmar,0.2558505160746848,seq,0.24586046131601447,0.011469022964032764,0.22338158936864744,0.2683393332633815,1
1740,2500,seqmar,0.2558505160746848,full,0.27719840943372115,0.009936210840745011,0.2577237940430645,0.2966730248243778,0
1740,2500,seqmar,0.2558505160746848,cc,0.24664566321376225,0.017453460220510544,0.21243750977595907,0.2808538166515654,1
1740,2500,seqmar,0.2558505160746848,cc_ccproj,0.24871309998619964,0.017498991587522897,0.21441570670888538,0.2830104932635139,1
1740,2500,seqmar,0.2558505160746848,seq,0.2664708922648402,0.014398985587384984,0.23824939909965434,0.2946923854300261,1
1741,2500,seqmar,0.2558505160746848,full,0.25290020452077605,0.011670972499988115,0.23002551875624194,0.27577489028531016,1
1741,2500,seqmar,0.2558505160746848,cc,0.19330503958738887,0.023339203994273566,0.14756104033077933,0.23904903884399842,0
