replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
44,2500,5,stress,ccmar,0.2558505160746848,full,0.2511690094316571,0.01103930716583769,0.22953236497234028,0.2728056538909739,1
44,2500,5,stress,ccmar,0.2558505160746848,cc,0.23794090105717192,0.012674828226202035,0.21309869422358424,0.2627831078907596,1
44,2500,5,stress,ccmar,0.2558505160746848,seq,0.2453532714069714,0.012680631989920872,0.22049968940552003,0.2702068534084228,1
45,2500,5,stress,ccmar,0.2558505160746848,full,0.24540022515315926,0.014120710479549303,0.21772414117712532,0.27307630912919323,1
45,2500,5,stress,ccmar,0.2558505160746848,cc,0.23786101790268793,0.012150488381150182,0.2140464982810612,0.26167553752431466,1
45,2500,5,stress,ccmar,0.2558505160746848,seq,0.24216734526548497,0.012376539541437368,0.21790977351103186,0.2664249170199381,1
46,2500,5,stress,ccmar,0.2558505160746848,full,0.2526500128889007,0.009353256717052304,0.23431796658532086,0.2709820591924806,1
46,2500,5,stress,ccmar,0.2558505160746848,cc,0.22682583931115577,0.016240666524338074,0.19499471783852784,0.2586569607837837,1
46,2500,5,stress,ccmar,0.2558505160746848,seq,0.2136943377053891,0.01752045903984094,0.17935486899469164,0.24803380641608655,0
47,2500,5,stress,ccmar,0.2558505160746848,full,0.2641089889559331,0.01047303539055423,0.24358221678163344,0.28463576113023276,1
47,2500,5,stress,ccmar,0.2558505160746848,cc,0.2564736952108385,0.016451408932777335,0.2242295262076544,0.2887178642140226,1
47,2500,5,stress,ccmar,0.2558505160746848,seq,0.2606835202712302,0.01578125176734283,0.22975283517627917,0.2916142053661812,1
48,2500,5,stress,ccmar,0.2558505160746848,full,0.26019502003465333,0.008772120952598765,0.24300197889953057,0.2773880611697761,1
48,2500,5,stress,ccmar,0.2558505160746848,cc,0.2672530710079317,0.012336096586934717,0.2430747659877322,0.29143137602813124,1
48,2500,5,stress,ccmar,0.2558505160746848,seq,0.26959148927042753,0.012035182238015666,0.24600296553654066,0.2931800130043144,1
49,2500,5,stress,ccmar,0.2558505160746848,full,0.2579827822877092,0.014829227412609813,0.2289180306404399,0.28704753393497856,1
49,2500,5,stress,ccmar,0.2558505160746848,cc,0.2906174381768744,0.021863114108344864,0.24776652193462895,0.3334683544191199,1
49,2500,5,stress,ccmar,0.2558505160746848,seq,0.27794203773504617,0.02316781959042273,0.2325339457374961,0.32335012973259625,1
50,2500,5,stress,ccmar,0.2558505160746848,full,0.25116215294445665,0.01040104515498082,0.2307764790391194,0.2715478268497939,1
50,2500,5,stress,ccmar,0.2558505160746848,cc,0.21016720987960774,0.03517748642226125,0.14122060342532894,0.27911381633388654,1
50,2500,5,stress,ccmar,0.2558505160746848,seq,0.21959178166251772,0.03407897841364729,0.15279821134185106,0.2863853519831844,1
51,2500,5,stress,ccmar,0.2558505160746848,full,0.25853470350356444,0.00960740410097074,0.2397045374807394,0.2773648695263895,1
51,2500,5,stress,ccmar,0.2558505160746848,cc,0.27431316294924757,0.015045640018149344,0.2448242503893203,0.3038020755091749,1
51,2500,5,stress,ccmar,0.2558505160746848,seq,0.27480985775211536,0.014803303926657754,0.2457959152036658,0.30382380030056494,1
52,2500,5,stress,ccmar,0.2558505160746848,full,0.24538324133378983,0.00991175893389223,0.22595655079991794,0.2648099318676617,1
52,2500,5,stress,ccmar,0.2558505160746848,cc,0.25493546392827865,0.023333419794477006,0.20920280149494974,0.30066812636160756,1
52,2500,5,stress,ccmar,0.2558505160746848,seq,0.24712011121833724,0.024143239957272408,0.19980023043197498,0.2944399920046995,1
53,2500,5,stress,ccmar,0.2558505160746848,full,0.2569733370617989,0.019826771922950463,0.21811357816312607,0.2958330959604718,1
53,2500,5,stress,ccmar,0.2558505160746848,cc,0.265155737844782,0.01642717008584676,0.2329590761086086,0.29735239958095544,1
53,2500,5,stress,ccmar,0.2558505160746848,seq,0.27170410863292893,0.016721449378712804,0.23893067008134217,0.3044775471845157,1
54,2500,5,stress,ccmar,0.2558505160746848,full,0.24794122391899856,0.009163068042352158,0.2299819405680984,0.2659005072698987,1
