replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
53,2500,5,bounded,seqmar,0.15,full,0.1318762314921688,0.006612048975031355,0.11891685363709235,0.1448356093472452,0
53,2500,5,bounded,seqmar,0.15,cc,0.13476047149019596,0.007980455283220557,0.11911906655485127,0.15040187642554065,1
53,2500,5,bounded,seqmar,0.15,seq,0.1350273421864856,0.01089307546319882,0.11367730659773895,0.15637737777523225,1
54,2500,5,bounded,seqmar,0.15,full,0.15243443221403213,0.006596917141541901,0.1395047122076151,0.16536415222044917,1
54,2500,5,bounded,seqmar,0.15,cc,0.16206573382890682,0.008352648233134781,0.14569484411643052,0.17843662354138312,1
54,2500,5,bounded,seqmar,0.15,seq,0.15749945531624507,0.01071189186209667,0.1365045330602479,0.17849437757224224,1
55,2500,5,bounded,seqmar,0.15,full,0.14570701150403398,0.006825266237062303,0.13232973549449464,0.1590842875135733,1
55,2500,5,bounded,seqmar,0.15,cc,0.14578807191510146,0.00919732836639111,0.12776163956298628,0.16381450426721664,1
55,2500,5,bounded,seqmar,0.15,seq,0.14458821942511949,0.014738809715825705,0.11570068320711208,0.1734757556431269,1
56,2500,5,bounded,seqmar,0.15,full,0.14541994068031028,0.0066502697810649335,0.13238565142194794,0.1584542299386726,1
56,2500,5,bounded,seqmar,0.15,cc,0.15583750032124935,0.008274263237359938,0.13962024237742007,0.17205475826507863,1
56,2500,5,bounded,seqmar,0.15,seq,0.14159989197845785,0.010637042876456877,0.12075167103859402,0.16244811291832167,1
57,2500,5,bounded,seqmar,0.15,full,0.16088204782196616,0.00658013030471983,0.14798522941113473,0.1737788662327976,1
57,2500,5,bounded,seqmar,0.15,cc,0.16973825046721217,0.008823251443065205,0.1524449954122633,0.18703150552216102,0
57,2500,5,bounded,seqmar,0.15,seq,0.1651998151246698,0.011046700191145984,0.14354868060201195,0.18685094964732765,1
58,2500,5,bounded,seqmar,0.15,full,0.1622121139245003,0.006473480968236172,0.14952432437215193,0.17489990347684867,1
58,2500,5,bounded,seqmar,0.15,cc,0.16785208169087382,0.007811255881511076,0.15254230148908543,0.1831618618926622,0
58,2500,5,bounded,seqmar,0.15,seq,0.18073172373905896,0.011370136850843789,0.15844666501211346,0.20301678246600446,0
59,2500,5,bounded,seqmar,0.15,full,0.15039524899096962,0.006397427380298641,0.13785652173187385,0.1629339762500654,1
59,2500,5,bounded,seqmar,0.15,cc,0.155787838864956,0.007631256376280068,0.14083085121065542,0.1707448265192566,1
59,2500,5,bounded,seqmar,0.15,seq,0.15669957046982103,0.008270060264281332,0.1404905502018538,0.17290859073778825,1
60,2500,5,bounded,seqmar,0.15,full,0.1488801913658851,0.006435271602221506,0.13626729079479757,0.16149309193697262,1
60,2500,5,bounded,seqmar,0.15,cc,0.15388157189740453,0.008186778741500846,0.13783578041466474,0.16992736338014433,1
60,2500,5,bounded,seqmar,0.15,seq,0.15433376285895853,0.008162274471553554,0.13833599886278286,0.1703315268551342,1
61,2500,5,bounded,seqmar,0.15,full,0.14911263615124998,0.006610184457685357,0.13615691268302024,0.1620683596194797,1
61,2500,5,bounded,seqmar,0.15,cc,0.15474806922787537,0.008068926538658027,0.1389332638182062,0.17056287463754455,1
61,2500,5,bounded,seqmar,0.15,seq,0.1400860669117536,0.009804071802771768,0.12087043927647625,0.15930169454703094,1
62,2500,5,bounded,seqmar,0.15,full,0.14623362116981353,0.006721224027566749,0.13306026414375746,0.1594069781958696,1
62,2500,5,bounded,seqmar,0.15,cc,0.14986245969591555,0.009012144655556812,0.13219898074755906,0.16752593864427204,1
62,2500,5,bounded,seqmar,0.15,seq,0.14406029999877706,0.014262091518882058,0.11610711427755407,0.17201348572000005,1
63,2500,5,bounded,seqmar,0.15,full,0.15516825487421523,0.0067263477116525925,0.14198485561188273,0.16835165413654773,1
