replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
35,2500,seqmar,0.2558505160746848,cc_ccproj,0.24715288292852147,0.015463117104327408,0.21684573031531446,0.2774600355417285,1
35,2500,seqmar,0.2558505160746848,seq,0.26794074492705205,0.016530108116642378,0.23554232835787978,0.30033916149622436,1
36,2500,seqmar,0.2558505160746848,full,0.2594381027845755,0.008988106890826882,0.24182173698935855,0.2770544685797925,1
36,2500,seqmar,0.2558505160746848,cc,0.22865803901130158,0.01821020990030536,0.19296668345578835,0.26434939456681483,1
36,2500,seqmar,0.2558505160746848,cc_ccproj,0.22769155411258407,0.017953290943642237,0.19250375045907617,0.26287935776609195,1
36,2500,seqmar,0.2558505160746848,seq,0.264444451899046,0.015966088403964077,0.2331514936532938,0.29573741014479815,1
37,2500,seqmar,0.2558505160746848,full,0.2527806583680664,0.009313542396375005,0.23452645070268452,0.2710348660334483,1
37,2500,seqmar,0.2558505160746848,cc,0.2199785437364103,0.01225586404441801,0.1959574916099316,0.243999595862889,0
37,2500,seqmar,0.2558505160746848,cc_ccproj,0.21893184037640048,0.01235884227158174,0.19470895463348908,0.24315472611931188,0
37,2500,seqmar,0.2558505160746848,seq,0.2533764242832059,0.013442807824334733,0.22702900509641658,0.27972384346999524,1
38,2500,seqmar,0.2558505160746848,full,0.2581865499781536,0.009572718408863097,0.23942436666263836,0.27694873329366887,1
38,2500,seqmar,0.2558505160746848,cc,0.22132837061442537,0.017769596794683207,0.1865006008770479,0.25615614035180284,1
38,2500,seqmar,0.2558505160746848,cc_ccproj,0.21685471265831024,0.01714675888361288,0.18324768279483677,0.2504617425217837,0
38,2500,seqmar,0.2558505160746848,seq,0.25163123868961046,0.014934278310464115,0.22236059106600312,0.28090188631321783,1
39,2500,seqmar,0.2558505160746848,full,0.2532867201022015,0.009124688672840641,0.23540265893329326,0.2711707812711097,1
39,2500,seqmar,0.2558505160746848,cc,0.20883847661418728,0.013805955897061385,0.1817793002837986,0.23589765294457596,0
39,2500,seqmar,0.2558505160746848,cc_ccproj,0.21023811337383166,0.013550163740759551,0.1836802804573224,0.23679594629034093,0
39,2500,seqmar,0.2558505160746848,seq,0.2402043789497473,0.012371739222085388,0.21595621564833836,0.2644525422511563,1
40,2500,seqmar,0.2558505160746848,full,0.26081484730774285,0.010027861484103945,0.24116059995694275,0.280469094658543,1
40,2500,seqmar,0.2558505160746848,cc,0.23626477572247132,0.01580274995774475,0.20529195494859975,0.2672375964963429,1
40,2500,seqmar,0.2558505160746848,cc_ccproj,0.23487326295180028,0.015779706728409212,0.20394560607751386,0.26580091982608667,1
40,2500,seqmar,0.2558505160746848,seq,0.2619428723099012,0.013152646896895041,0.23616415809061442,0.287721586529188,1
41,2500,seqmar,0.2558505160746848,full,0.25348906790031617,0.009524540193599447,0.2348213121515571,0.27215682364907523,1
41,2500,seqmar,0.2558505160746848,cc,0.21129690827220748,0.018187030991054485,0.1756509825440269,0.24694283400038808,0
41,2500,seqmar,0.2558505160746848,cc_ccproj,0.21224111764959297,0.017797440616324725,0.17735877502460617,0.24712346027457976,0
41,2500,seqmar,0.2558505160746848,seq,0.237318719722871,0.020566813533930545,0.19700850591961616,0.27762893352612583,1
42,2500,seqmar,0.2558505160746848,full,0.2490091431366841,0.009170453374576594,0.23103538480061017,0.26698290147275805,1
42,2500,seqmar,0.2558505160746848,cc,0.2383546424088012,0.013103333340192574,0.21267258098460082,0.26403670383300154,1
42,2500,seqmar,0.2558505160746848,cc_ccproj,0.23692073148910117,0.013240953032019836,0.21096894042535586,0.2628725225528465,1
42,2500,seqmar,0.2558505160746848,seq,0.26589283507167355,0.013466210494261293,0.2394995474946861,0.292286122648661,1
43,2500,seqmar,0.2558505160746848,full,0.2642198688243853,0.010286394468517564,0.24405890613531886,0.2843808315134518,1
43,2500,seqmar,0.2558505160746848,cc,0.23016176563902974,0.012146952332561207,0.20635417654528498,0.2539693547327745,0
43,2500,seqmar,0.2558505160746848,cc_ccproj,0.2270612757164248,0.01225319008409819,0.20304546445586902,0.25107708697698056,0
43,2500,seqmar,0.2558505160746848,seq,0.25474228185440045,0.010871307106774015,0.23343491146024906,0.2760496522485519,1
44,2500,seqmar,0.2558505160746848,full,0.26416964014150623,0.009184588765841724,0.24616817694764528,0.2821711033353672,1
44,2500,seqmar,0.2558505160746848,cc,0.24106499570673956,0.014261790635361713,0.21311239970638,0.26901759170709916,1
44,2500,seqmar,0.2558505160746848,cc_ccproj,0.2385974069017278,0.014278533581378624,0.21061199533017996,0.2665828184732756,1
44,2500,seqmar,0.2558505160746848,seq,0.2699875411314667,0.012868248365261448,0.24476623779143786,0.2952088444714956,1
45,2500,seqmar,0.2558505160746848,full,0.25486662660199966,0.011312376439612455,0.2326947762007998,0.2770384770031995,1
45,2500,seqmar,0.2558505160746848,cc,0.23480388539135588,0.024753842549370034,0.18628724551561546,0.2833205252670963,1
45,2500,seqmar,0.2558505160746848,cc_ccproj,0.23560205970579154,0.024716717204767532,0.18715818416838564,0.28404593524319743,1
